,ActorCountry,MentionsCountry,avg_tone,stddev_tone,count,avg_conf,avg_weighted_tone,std_weighted_tone
19267,Laos,Rwanda,2.3035829793933758,0.6139086508692503,37,35.13513513513514,2.2924908536559836,1.5432994147587167
19268,Kyrgyzstan,Laos,4.63576158940397,0.0,10,40.0,4.635761589403969,3.0905077262693132
19269,Philippines,Kazakhstan,-2.3355809544276753,2.525991946747224,89,34.71910112359551,-2.898356271778039,4.934030603304232
19270,Belarus,Tanzania,-2.6844253968958824,1.790662373463263,13,51.53846153846154,-2.9004890999530692,2.4463982665546413
19271,Rwanda,Austria,2.47148288973384,0.0,4,50.0,2.4714828897338403,1.8930117719897175
19272,Syria,Mongolia,-3.8734636859490976,2.563290837654935,6,20.0,-3.8298214427529707,4.339957449425957
19273,Zambia,Chad,3.8693787147375716,3.589985973614202,9,61.111111111111114,3.2764404693721416,4.141616785453103
19274,Paraguay,Sudan,-3.3782122739384213,1.62776702734238,20,29.5,-3.2260043069650854,2.3766364346960382
19275,Grenada,Hong Kong,-6.929390377109147,3.4422573080654044,4,45.0,-4.825788688846956,1.9094114472853303
19276,Brazil,South Sudan,-0.12757164260828494,2.6962727000234903,14,42.142857142857146,-0.2729562817068422,2.7767089489739605
19277,Mexico,Morocco,0.03675630784465608,4.3030356557256715,58,39.6551724137931,-0.49928041216416097,4.7925623795891825
19278,France,Micronesia,4.204516857562607,3.1078394234780293,17,49.411764705882355,4.230597636239984,4.244683162142088
19279,Dominican Republic,Sierra Leone,-4.395632684771851,1.1472702196454416,8,22.5,-4.795876804722504,4.497690481457932
19280,Andorra,Austria,-1.2412290499676715,0.5565930900620388,16,65.625,-1.1984006639666405,0.6364416700887383
19281,Dominican Republic,Montserrat,-1.80549401410668,3.375116188087342,25,66.4,-2.265541119745619,3.5804153235705094
19282,Senegal,Eritrea,2.0878861151520973,3.2419111289831375,23,32.17391304347826,2.145233695831806,4.475056106859245
19283,Eritrea,Zambia,-6.296807009423257,4.4036498681130025,17,41.1764705882353,-6.284034517470123,6.9410203571626985
19284,Comoros,Turkey,-2.1980964460443304,2.4135996762480856,20,33.5,-1.55446552242315,3.4247608540159717
19285,Malaysia,Dominican Republic,0.27514619902103576,3.7971161341747943,9,42.22222222222222,-0.6346024946667062,6.101973343474456
19286,Brazil,Myanmar,-1.5731947864314846,3.4917822375058614,40,36.5,-1.885495710744044,4.2309912923342905
19287,Australia,Cayman Islands,-0.4274268044423333,3.707892702673819,50,47.4,0.28719091007752356,4.2677192408654
19288,Algeria,Barbados,-3.5861321643092943,2.8635589870150433,8,60.0,-2.909363557903798,3.5551727566850966
19289,Malaysia,British Indian Ocean Territory,0.13400167084377715,0.9029317680740423,7,64.28571428571429,-0.1915529564652355,0.9580807006107274
19290,Indonesia,Chile,-0.08794560252102604,3.3767278156642457,20,49.5,-1.740865553901028,4.8783763085777725
19291,Gambia,Bahrain,-3.1320604577169275,1.8544324478326173,58,35.0,-2.9098854537546863,2.246447718308655
19292,Cape Verde,Fiji,-5.19480519480519,0.0,4,20.0,-5.19480519480519,0.0
19293,Madagascar,Norway,0.08483302714900001,0.49181924246828956,26,61.53846153846154,0.30761193670147946,0.44316516738415035
19294,Lesotho,Sierra Leone,-1.955950145771708,1.6526182659045328,20,43.5,-1.8965514615945704,2.295436059341
19295,Hungary,Brazil,0.8066513096471879,3.038154650104312,22,31.363636363636363,0.1311452760814964,3.7975034428172445
19296,Tunisia,Slovenia,1.0230271923003686,3.648334427990092,7,64.28571428571429,0.606550001379472,3.747152622871789
19297,Niger,Vatican City,-0.08380184144736585,5.4604186529180945,46,44.34782608695652,-0.883861797431899,7.384869853718878
19298,Turkmenistan,Sudan,-1.2012012012012,0.0,8,27.5,-1.2012012012012003,1.0376062804611912
19299,Guyana,Singapore,-2.1554386344727217,2.3147012758045027,62,46.61290322580645,-2.2872658435647297,2.3403227116613223
19300,Malta,Saint Kitts and Nevis,2.4682053397072794,1.825670875494146,23,63.91304347826087,2.3780856390727507,2.41029534978641
19301,Bahrain,Guyana,-1.4578768925795291,3.8968505096056076,14,61.42857142857143,-2.6888647821577125,4.4507890703992565
19302,Mozambique,Slovak Republic,4.63576158940397,0.0,4,100.0,4.63576158940397,0.0
19303,Togo,Austria,0.7136176565465032,2.0840499773588297,9,66.66666666666667,0.2343060834819649,2.8080498244365413
19304,Senegal,Argentina,-4.741236066488852,3.4887421249117563,33,38.18181818181818,-4.23547969623654,4.811928027497784
19305,France,Congo,-1.78983833718245,0.0,5,24.0,-1.7898383371824502,1.131010097986905
19306,Costa Rica,Virgin Islands,2.0097896204090913,3.1522818499300547,6,45.0,0.4368951271606148,5.190739666965789
19307,Saint Kitts and Nevis,Poland,3.0273293527937524,1.4850302460737785,5,56.0,3.337190139213583,2.6582792662029364
19308,Argentina,Cook Islands,1.6489988221437,0.0,2,40.0,1.6489988221437,1.74902737395966
19309,San Marino,Japan,-1.33333333333333,0,1,100.0,-1.33333333333333,0
19310,Burundi,Hong Kong,-7.979439372715705,2.103968578556718,4,70.0,-8.466290829716414,5.186657059721554
19311,Saudi Arabia,Laos,-16.2162162162162,0,1,100.0,-16.2162162162162,0
19312,Chad,Mozambique,-4.09041980624327,0.0,2,60.0,-4.09041980624327,0.0
19313,El Salvador,Iceland,1.08695652173913,0,1,20.0,1.08695652173913,0
19314,Dominican Republic,Sudan,-4.66893039049236,0.0,4,50.0,-4.66893039049236,3.576128416067816
19315,Palau,Oman,-2.84330356925859,1.7168208526881477,2,70.0,-2.3230282833936213,0.006481348564421059
19316,Maldives,Chad,1.41342756183746,0.0,2,50.0,1.41342756183746,0.0
19317,Mozambique,Mongolia,3.1858407079646,0.0,2,25.0,3.1858407079645996,2.703275482058304
19318,Morocco,Bosnia-Herzegovina,-0.943396226415096,0,1,10.0,-0.943396226415096,0
19319,Angola,Saint Lucia,1.18343195266272,0,1,60.0,1.18343195266272,0
19320,Turkey,United States,-4.478862320902105,2.972262122812124,3559712,37.01456185219478,-4.573971525105614,5.417933329703719
19321,Yemen,Iran,-4.906537370148252,2.4922892838857673,25055,35.03492316902814,-4.924499629517525,5.08340867718495
19322,Azerbaijan,United States,-3.8802194429808687,4.216380505303976,103435,37.34103543288055,-4.077119123943414,6.6631831807536015
19323,Bahrain,Australia,-4.655376505613589,3.619605724709191,3511,39.28225576758758,-4.896987508388072,6.860914565025311
19324,Bangladesh,Kuwait,-7.0009952886445035,4.304227775533435,2225,40.2561797752809,-7.163606572601097,7.683962639477457
19325,Jordan,Canada,-3.7362803191282152,3.5162114856451585,40174,38.762632548414395,-3.700623218347203,5.248027627254291
19326,United States,Barbados,-2.424053490410567,3.6231059009321274,10116,42.62455516014235,-2.2806613400134204,4.690790834475404
19327,Kazakhstan,United States,-2.2871892868639048,3.356526313896502,107560,37.164931201190036,-2.1782345211005567,4.699906026952498
19328,Tanzania,United Kingdom,-2.960592839717208,3.7441585821175636,15589,45.236384630187956,-2.8599576144808636,4.920163314699083
19329,Turkmenistan,Russia,0.05461950308611044,3.365918993135247,14394,41.36932055022926,0.25361288269692606,4.229817066720688
19330,Estonia,United States,-1.586157678865727,3.2031078981732546,108586,33.56731070303722,-1.5559045657505892,4.526861698846001
19331,Canada,Philippines,-1.698861443605101,4.24821196594281,29142,36.61622400658843,-1.6616358915303526,5.438815558896303
19332,Angola,Namibia,-2.2189897198453292,3.368294778245009,1336,35.42664670658683,-2.099168873683614,4.5575256404254025
19333,Bulgaria,Turkey,-2.8085648127146814,3.8412724632928636,4904,41.321370309951064,-3.0152962463013306,5.232669756731023
19334,Bolivia,Russia,-1.403617364335211,3.6495540011219556,1222,38.57610474631751,-1.3038273540388337,4.900831486462719
19335,Democratic Republic of the Congo,Libya,-3.922239901239757,2.0692591613378593,84,46.42857142857143,-3.9481900877141727,3.6084503401351187
19336,Ecuador,Sweden,-5.31775657743145,2.9540439882357843,358,33.184357541899445,-5.257769641694107,5.100870495439203
19337,Libya,Syria,-3.9716181798809465,2.805626451804757,7355,40.28687967369137,-4.024847124225885,4.745700555460708
19338,Malaysia,Greece,-3.0056054233565392,3.18576854851124,301,37.70764119601329,-3.0131661668392007,4.542761758719608
19339,Philippines,Seychelles,-3.047150556423412,4.061355837680017,90,35.333333333333336,-2.768396750928494,4.792536474574194
19340,Argentina,Japan,-2.3370170491932423,3.3253802051218435,844,36.208530805687204,-2.471031877657406,4.677983246999793
19341,Switzerland,Bahrain,-0.7083257744981059,4.574546595038106,964,40.52904564315353,-0.5430281746004836,5.525257973632338
19342,Jordan,Indonesia,-1.9365154783611414,3.9541887531840043,947,36.019007391763466,-2.0441273301834695,5.134474326590708
19343,Pakistan,Ireland,-6.172798210953472,3.5221093141196835,5544,39.11075036075036,-6.407605547550671,6.640393275986198
19344,Qatar,Namibia,-2.66483627352415,3.5408748580598353,68,45.44117647058823,-2.424210578643063,4.019329258932176
19345,Tanzania,Qatar,-4.291638624921576,4.3766862622186,632,40.015822784810126,-4.431795331516999,6.11384953260563
19346,Macedonia,Albania,-2.7168109095781268,4.00560734517107,957,53.19749216300941,-3.2312003628083583,5.464208112068432
19347,Italy,Argentina,-1.9779795206216726,3.233883269292756,2010,35.3681592039801,-2.367824525475706,4.668476854530345
19348,Switzerland,Gibraltar,0.714636291907368,2.369588788415446,65,46.61538461538461,0.18730760247048298,3.051575361452947
19349,France,Poland,-0.5938689886503198,2.958300088818515,1610,36.453416149068325,-0.5260233484145853,3.81424206793558
19350,Moldova,Czech Republic,-1.4432725414909144,2.2824722376988,225,26.88888888888889,-0.7350855302167009,3.1442234868657257
19351,Libya,Indonesia,-4.700859625598917,2.8726870373348223,566,39.09893992932862,-4.7936107566705894,4.9742960470199105
19352,United Arab Emirates,Zimbabwe,-1.4964897616316284,2.8077744890427057,1048,37.833969465648856,-1.5012222438268543,3.850708699635308
19353,Uganda,Zimbabwe,-3.2391078043651764,3.666034891633824,2118,42.256846081208685,-3.151166456116767,4.947500301920917
19354,North Korea,Lebanon,-3.5045131034977883,2.6579724069554747,3442,45.09296920395119,-3.4556795670642844,3.9668374636790045
19355,South Sudan,Italy,-3.4744454872517756,3.3604029898891326,320,45.03125,-3.428073933434399,4.640261687048737
19356,South Africa,Israel,-3.4292420136161046,3.6239291421102178,3075,25.089430894308943,-3.2639385647227956,4.549602163623776
19357,Spain,Syria,-4.286184957111764,3.774092887876178,1573,35.82326764144946,-4.462934600153729,6.571491792134177
19358,Moldova,Tuvalu,-3.1789705765096365,4.299367779525082,425,38.8,-3.90793820741126,6.197139286295969
19359,Hungary,Nigeria,-3.868798011465555,3.5973407434557054,2520,39.38095238095238,-3.9153637009883027,5.232304231684158
19360,Moldova,Australia,-4.365175535683265,2.8993738590193328,468,46.36752136752137,-5.125522297913968,5.9502769067973365
19361,Saudi Arabia,Keeling Islands,-1.613322924798335,0.030046852416839607,4,20.0,-1.6133229247983352,0.030046852416839614
19362,Saudi Arabia,Macedonia,-4.971576046903706,2.74706821237421,334,35.89820359281437,-4.866628588900676,5.213302030160963
19363,South Africa,Ivory Coast,1.5632377876388988,2.568189962076247,57,34.56140350877193,1.6657952834810301,2.5936208284778575
19364,United States,Djibouti,1.515960502851066,2.1242931278344543,818,44.73105134474328,1.5151626365635134,2.959520136476387
19365,Ethiopia,Belarus,3.080500574867981,1.354980340053336,50,38.2,3.2305431888175766,3.232520280162317
19366,Zambia,Mexico,-4.927429819756987,3.4057032362807016,35,31.428571428571427,-3.263597785214868,5.0381181182208605
19367,Cape Verde,France,-0.5540798712022961,4.9917322418474,121,50.66115702479339,-0.48785528457441296,5.0350741076434495
19368,Azerbaijan,Qatar,-2.031487621578486,4.882862308616897,871,35.040183696900115,-1.7466780849930175,6.398792863808366
19369,Hungary,South Korea,-0.29791269844924545,3.1919920763576246,831,40.03610108303249,-0.256304342713228,4.162008762644347
19370,Mexico,Uganda,-4.269327488302946,3.105778352155952,671,33.47242921013413,-4.346328071109482,5.2412783854177105
19371,Mauritius,Syria,-1.6112449793005736,2.1196371310337505,32,37.5,-1.8649833491136052,3.037995224266615
19372,France,Tajikistan,-0.6251293806681298,4.46727431857552,382,37.460732984293195,8.801327310622524E-5,4.820765948112121
19373,Iceland,Tuvalu,-3.0515441802775554,3.044285580606376,368,47.90760869565217,-3.2922153333582935,4.193809216049671
19374,Russia,Botswana,-2.438638293310738,4.0806123140489525,350,42.114285714285714,-2.039557392010336,5.049885196498843
19375,Malaysia,Venezuela,-1.9469612807376866,2.0191423705548455,150,35.733333333333334,-1.845620693516538,2.073569034373056
19376,Ivory Coast,Armenia,-2.9222884408466627,5.025347560003951,51,28.823529411764707,-3.735069170323858,10.285780761041718
19377,Brazil,Malawi,-0.17713707312789448,3.26668857709276,132,39.015151515151516,-0.4197942766560423,4.6369393676178206
19378,Portugal,Gibraltar,-2.683934870492547,3.1500524179580625,16,43.125,-2.9989122929335137,4.104878898132693
19379,Qatar,Cyprus,-1.7101294740285917,3.3268412935576714,469,41.343283582089555,-1.3180871863372006,4.707730531740656
19380,Hungary,Moldova,2.978466475094131,2.005419328285617,58,38.62068965517241,2.988775545784114,3.5435707403880867
19381,India,Guyana,-2.6196921140189424,3.6450273405093427,322,37.701863354037265,-2.7235813260491604,5.060594413373078
19382,Chile,Greece,-1.6387800108627704,2.0984691104427524,105,40.76190476190476,-1.5110060865581243,2.211026377164036
19383,Pakistan,Romania,-3.030712783772596,3.8720814013494054,105,33.61904761904762,-2.619954323127756,4.8338579963558725
19384,Finland,Jordan,-0.6531596430711051,5.238562680886161,111,39.009009009009006,-0.34923152152188697,6.46627110493769
19385,Senegal,Italy,-2.9902989979964034,3.16264291659191,279,42.72401433691756,-3.281675772698973,4.523100258805481
19386,Zimbabwe,Nepal,-3.631244759506648,2.966521914690445,204,40.09803921568628,-4.080392354352587,6.568174556071058
19387,Central African Republic,Singapore,-4.81514363439911,2.904953838504528,64,54.21875,-5.099592042409391,4.829072118584264
19388,Canada,Mauritius,-1.7233196889860956,2.889522333043604,97,37.31958762886598,-1.8109218938668912,4.524069977929536
19389,Botswana,Angola,1.7175643675854069,1.9053427071044464,107,41.96261682242991,1.5424835594818167,3.002168280928671
19390,Sierra Leone,Azerbaijan,-2.789228726891641,2.714772405966319,62,53.70967741935484,-2.5924245583112735,3.1074627399297725
19391,Mexico,Angola,-5.909757087312547,2.692248886248994,80,39.25,-5.656756898902521,5.5000616465369
19392,Uzbekistan,Singapore,-2.0520460588744136,4.032505225514553,239,39.66527196652719,-1.4882525195369931,4.704166446369488
19393,Austria,Sweden,-0.7573177355573013,3.7151914167073006,239,44.68619246861925,-0.7042149112785342,4.250776322143312
19394,Liberia,Taiwan,-4.144826136382146,4.717578106519318,77,48.05194805194805,-5.0497536474552716,8.177613616008921
19395,Uruguay,Haiti,-0.048241131602985786,2.5872103006046423,295,21.93220338983051,-0.167183066937072,4.541769864228055
19396,Jordan,Bahamas,2.7680560631682773,1.9885513918399846,18,22.22222222222222,2.850780286135665,2.7020021235252525
19397,Israel,Chile,-2.0049689058183864,3.271707853637255,41,28.048780487804876,-2.517780931341857,4.07097123931322
19398,Netherlands,Kyrgyzstan,0.7822954119804493,3.924230748014896,146,43.013698630136986,0.9870638999283078,4.60010763531644
19399,Albania,Ukraine,-0.03416340859863662,3.1489166885675317,101,45.742574257425744,0.3865846921746899,4.0475111736289495
19400,Finland,Kuwait,-5.298633018526637,3.8178080579407396,117,39.23076923076923,-4.754979937499355,6.696558026759526
19401,Qatar,Venezuela,-2.367168776493139,2.5906402921021137,286,40.45454545454545,-2.167830089758452,3.7823236186621676
19402,Sierra Leone,Brunei,-3.3856495519235597,4.078330080591072,50,41.4,-2.0986338170387833,5.760055184171244
19403,Djibouti,Iraq,-3.1879356987266667,2.5070903617173017,106,30.09433962264151,-3.2750032461172323,3.791015887555274
19404,Senegal,Ethiopia,1.2086806774691425,3.421443544888678,122,45.16393442622951,1.5931860601446048,3.9268809452662667
19405,Vatican City,Papua New Guinea,-1.2204239570164108,4.49336157640378,14,46.42857142857143,-1.5443960090581181,5.382311540803468
19406,Kuwait,Croatia,-4.440703849150276,5.2915724204943535,37,54.32432432432432,-5.4542322405933366,7.92987643887351
19407,Grenada,Guyana,-1.2402855184425798,3.685457237390418,225,40.666666666666664,-1.1294020195381258,5.14646575340858
19408,Monaco,Argentina,-0.49656680507231055,3.505855418841633,68,38.529411764705884,-0.7470701776861164,4.359423756243046
19409,Chile,Jordan,-2.5879770819028876,3.6217605579597922,40,40.5,-2.801345155610547,4.524007861511668
19410,Libya,Yemen,-3.541209806142883,2.429758088555843,73,44.10958904109589,-3.859034821857773,4.152065916531373
19411,Azerbaijan,Tanzania,-0.942894186324798,2.460268138414899,23,29.130434782608695,-1.4501505766789713,3.1178745210632317
19412,Canada,Eritrea,-1.039848310517102,4.095636267621473,178,38.98876404494382,-0.7417136542601033,5.252057201232664
19413,Democratic Republic of the Congo,Fiji,-3.9482786630153845,1.9395481947250601,21,32.38095238095238,-3.4107607917715623,2.7205042647930187
19414,Denmark,Eritrea,-1.9904842863821424,3.291092164166364,32,38.125,-1.562884769207164,4.367918925369119
19415,Mongolia,Turkmenistan,5.308473300825577,4.780215587610973,10,56.0,6.11126062833624,6.88624619212283
19416,Bolivia,Nepal,-1.843387423858656,4.326768002118599,111,39.0990990990991,-1.9851563879861482,6.157907390798305
19417,Belize,Denmark,1.15874855156432,0.0,2,30.0,1.1587485515643199,1.0924786113349607
19418,Libya,Haiti,-3.1702231462456614,1.4714102064267487,27,38.51851851851852,-3.175545982940109,2.9889025312065094
19419,Sao Tome and Principe,Oman,3.9563594602354244,5.379916638371564,5,46.0,4.165574404873355,5.987477844029687
19420,South Korea,Algeria,1.7274735994773192,3.0073431290376016,38,37.89473684210526,0.6867922956805834,3.2634949971365685
19421,Angola,Iran,-3.2832955227519736,1.830375866743358,31,43.225806451612904,-3.4268763305601424,3.746143625358124
19422,Portugal,Norway,-1.4130244362587183,4.37032547277287,82,45.1219512195122,-1.2639537931523548,5.291206034713404
19423,Macedonia,Venezuela,-5.012315538062059,4.109050035670293,28,39.642857142857146,-5.055970228440607,5.976772568916141
19424,Senegal,Venezuela,-2.8137203855711057,1.7299559600808092,7,28.571428571428573,-2.8382595179767254,2.594602599765612
19425,Iceland,Laos,11.6883116883117,0.0,3,33.333333333333336,11.6883116883117,5.356257305792546
19426,Grenada,Thailand,-1.412107226367013,4.29537918461279,13,29.23076923076923,-1.3527474225621183,5.313330622515433
19427,Malawi,Maldives,-4.558193797227276,0.2613549201205253,15,20.666666666666668,-4.596828237307047,2.664881133364016
19428,Central African Republic,Barbados,-3.4351443747416917,2.9935227031020397,6,35.0,-4.045448244872982,4.940691091392708
19429,Sao Tome and Principe,Morocco,1.2662337662337666,1.0684729007730083,3,60.0,0.8549783549783555,0.01874513861005326
19430,Cape Verde,United Arab Emirates,0.6289019253826815,2.448103625430266,13,35.38461538461539,2.137367717578064,5.193292015146713
19431,Thailand,Slovenia,-6.399282813384685,1.3767958977347843,4,30.0,-5.604389331208335,5.538311301780612
19432,Costa Rica,Rwanda,-2.955098182206656,3.492207007748371,24,36.25,-3.2357189766927523,4.378097072279916
19433,Greece,Cook Islands,1.861144729064548,2.1818237424185756,11,47.27272727272727,1.9032778359887887,2.816516702489544
19434,Rwanda,Hungary,-0.23212627669452668,0.2010272525033558,3,43.333333333333336,-0.08035140347118229,0.08035140347118229
19435,Haiti,Gibraltar,5.882352941176481,0.0,3,26.666666666666668,5.882352941176481,6.367833851356176
19436,Uruguay,Vatican City,-0.02593136018645925,1.6362082585622963,4,42.5,-0.15361805077345703,1.9096027260608028
19437,Monaco,Isle of Man,2.3202791602240986,3.107215456923563,14,50.714285714285715,3.3259744528893465,5.067127047684778
19438,Jordan,Mongolia,-0.81081081081081,0.0,3,16.666666666666668,-0.8108108108108101,0.2808731039300879
19439,Namibia,Turkmenistan,6.36704119850187,0,1,50.0,6.36704119850187,0
19440,Democratic Republic of the Congo,Bahamas,1.9198545171137262,0.9610727909288326,5,38.0,2.1599673666207493,2.6812984137679234
19441,Macedonia,Namibia,0.0,0,1,100.0,0.0,0
19442,Cayman Islands,Cambodia,4.83870967741935,0.0,2,25.0,4.838709677419349,4.105781310115433
19443,Jamaica,Portugal,3.1936127744511,0,1,30.0,3.1936127744511,0
19444,Azerbaijan,Myanmar,-1.5373107207752859,1.4891576043803072,5,70.0,-1.4450030284675932,1.5639554357858694
19445,Laos,Zambia,-2.89156626506024,0.0,2,25.0,-2.89156626506024,0.8178584457097415
19446,Iceland,Peru,-3.75,0,1,100.0,-3.75,0
19447,Saint Lucia,Bahrain,-0.4813425336638253,4.984849372563836,2,40.0,-2.243752930930523,5.325209942191041
19448,Papua New Guinea,Ukraine,-0.25316455696202,0,1,100.0,-0.25316455696202,0
19449,Democratic Republic of the Congo,Slovenia,2.9810298102981,0,1,20.0,2.9810298102981,0
19450,Albania,Trinidad and Tobago,5.2402060696941835,1.131120530687624,3,83.33333333333333,4.978992204626248,0.9104452850027668
19451,Maldives,Tunisia,-5.42264752791069,0,1,50.0,-5.42264752791069,0
19452,Ireland,United Kingdom,-1.559989723783665,3.6476861834048053,408521,40.04592175188056,-1.4927136332325814,4.650430350553544
19453,Argentina,United States,-2.360596424795362,3.586387458601774,303154,37.01498248414997,-2.431420121214233,4.98039142360474
19454,Iceland,United States,-1.3627584212522088,3.2223088429191145,54592,47.37928634232122,-1.32508865051461,4.111854951872773
19455,Libya,United Kingdom,-4.80995402487024,2.742493498193743,51871,41.46093192728114,-4.7532909549115265,4.766891979408965
19456,Bangladesh,Qatar,-6.054205451682767,4.551456255241451,7745,42.582311168495806,-6.104661690738774,7.34191146925897
19457,Chile,United Kingdom,-1.576058594222228,3.7883134761219863,12957,39.037585860924594,-1.6603266104122998,4.974089067962317
19458,United Kingdom,Zimbabwe,-2.4251812093460132,3.1942956207279876,19208,37.25739275301957,-2.2736341975976657,4.260838298516959
19459,Latvia,Azerbaijan,1.2926578731870362,2.8691631523834116,2521,42.31654105513685,1.2973911256234851,3.7545000466318643
19460,Cuba,Pakistan,-1.2332270107929586,2.92620715043372,6700,40.91194029850746,-1.2868687432853887,3.8658402411254995
19461,Turkey,Bahrain,-3.4680193373020267,4.44499328165407,3201,37.52577319587629,-3.5034458349106723,6.202581582398232
19462,China,Haiti,-1.2649438395733477,2.862477042906008,897,42.26309921962096,-1.4231532733002923,4.1916790016802405
19463,Iran,Argentina,-3.3834032081306695,2.443626042074642,2382,33.04785894206549,-3.1132267526437234,3.5235073432193085
19464,South Korea,Tuvalu,-3.2004561994315504,2.7040318239483483,10366,42.26123866486591,-3.2076052774619708,4.3253374873343065
19465,Pakistan,Mauritius,-5.576287479520346,4.360276303764002,182,36.97802197802198,-5.570460284800685,6.918929297346114
19466,Uganda,Russia,-2.812750740609445,3.7815365060585795,7876,43.19197562214322,-2.749189396882009,4.894940525933217
19467,Russia,Indonesia,-2.7146659078546147,3.4729143492157903,6951,34.52021291900446,-2.6971783800432627,4.926414860014682
19468,Niger,Oman,-5.414533230713491,3.1409569513215145,158,35.063291139240505,-5.268286294649532,5.552383889100218
19469,Qatar,Chad,-2.0285611633658744,3.485195443062502,54,60.0,-2.6112821786153484,4.9714227516348695
19470,Bulgaria,Bangladesh,-0.10734905737900685,3.5589445752165463,969,37.84313725490196,-0.11545402588282506,4.353304526314028
19471,Israel,Jordan,-3.217670933982389,3.5333885961172227,13737,34.55994758680934,-3.382201573665057,5.1940799849404335
19472,Tajikistan,Pakistan,0.0606946188249151,3.636951885103345,6704,40.7846062052506,0.10887155937790984,4.447834426170404
19473,Guinea,Saudi Arabia,-1.830198576867406,4.589774604761191,220,37.22727272727273,-1.703888191426057,5.1813004846845
19474,Brunei,Qatar,-2.2055338261335278,2.76127984582985,397,26.851385390428213,-1.8005577539052515,3.92671202241135
19475,South Korea,Kuwait,-1.940570066664094,3.613101907793342,906,41.49006622516556,-1.9337911247648607,5.1882511169811245
19476,Thailand,Samoa,-4.348335499394753,3.9211911374225394,579,48.601036269430054,-4.329885578184391,5.414144100057126
19477,Belarus,New Zealand,-3.2812789741761996,3.797829103499593,603,41.127694859038144,-3.1853876885473227,5.899550493257487
19478,Poland,Lithuania,-0.03440057455602913,3.0768512726004715,1069,38.4377923292797,0.03379948032927318,3.7692068737416338
19479,Poland,Bosnia-Herzegovina,1.0388927071160465,0.8635258613286014,21,24.761904761904763,0.9036738530929034,1.070971203693785
19480,Guinea,Tuvalu,-4.183068265388131,3.587049015879933,308,45.714285714285715,-3.852089110862194,5.1374445094149355
19481,Italy,Zimbabwe,-2.559600616729476,3.9060207452934512,2115,40.586288416075654,-2.5459261342804886,5.260078633755292
19482,United States,Chad,-0.45349951462604254,3.7608986556390325,333,45.945945945945944,-0.4305707700286732,5.372436933776278
19483,Azerbaijan,Israel,-1.4649924385386242,3.577158079156545,2019,34.338781575037146,-1.4791666585367833,4.8472604044782255
19484,Ireland,Malawi,0.6530430920188032,4.1115506121749315,151,37.81456953642384,0.7055614990708496,5.745395400569309
19485,Nepal,Germany,-3.2786769162333003,3.886376375134306,482,47.385892116182575,-3.528626876625091,5.665833379358369
19486,Bulgaria,Azerbaijan,1.8324914483547468,2.84755883580593,2747,40.17837641062978,1.8725424563422648,3.6470114424053546
19487,Macedonia,Pakistan,-6.260620779381838,3.2038772164291602,1064,42.4812030075188,-6.685179234134331,6.808024668143833
19488,Philippines,Myanmar,-2.5880566137384333,3.4884999185243473,1250,38.144,-2.595418621896606,4.828168148565039
19489,Dominican Republic,Brunei,-2.7794696145129416,1.9679409952419908,53,25.660377358490567,-2.8349450988918914,4.595076557585256
19490,Costa Rica,Azerbaijan,3.2480170239073667,2.23022423314865,273,41.31868131868132,3.1523951906322583,2.8403494200253263
19491,Uganda,Sudan,-3.4159389493053793,2.4909845616517226,2900,38.87586206896552,-3.4414903525667198,4.040151450092507
19492,Turkmenistan,South Korea,1.594312928019395,2.0201605230732897,263,52.053231939163496,1.8943591659088428,2.557624202782224
19493,North Korea,Iraq,-3.3815868347051143,2.4754138939236077,1129,41.50575730735164,-3.2973747745678166,3.8603465802936014
19494,Iran,Rwanda,-2.9117711227477305,2.8248327509894846,309,39.12621359223301,-2.9453693825354197,4.134917606924384
19495,Italy,Chad,-3.4258348531741927,3.3885102070012723,16,48.125,-4.032150608268274,4.82654180060746
19496,Latvia,Kazakhstan,1.4195213397097057,2.7097379844153804,204,44.166666666666664,1.6283327073696847,3.2360045884715043
19497,Bulgaria,Belarus,1.423236276769046,2.5450319744427086,326,35.736196319018404,1.5639984160506266,3.6053843124251364
19498,Mauritius,Nepal,-1.5240134469753244,2.386087498096063,84,41.904761904761905,-1.516389362277965,3.015572863966233
19499,United States,Botswana,-1.0722870642992683,3.6295124248142336,1884,44.07112526539278,-0.9372532307479853,4.408597168930876
19500,Colombia,Kuwait,-1.9147562775746103,3.9584825908827415,74,44.45945945945946,-2.1700827612463707,4.709796061653228
19501,Netherlands,Hungary,0.7870461302197067,3.6050754105926317,201,41.940298507462686,0.8800902023484534,4.873051276047398
19502,Serbia,Ireland,-4.716761712280921,3.7621566363608814,952,39.338235294117645,-4.9893585173896495,6.106276269175639
19503,Madagascar,Ghana,-2.062962300514488,4.53276177320994,542,49.04059040590406,-2.504213262220318,6.21072316859078
19504,Liechtenstein,Azerbaijan,0.9771054967132743,2.4906511997543146,90,42.44444444444444,1.5850910198334933,3.495956314008058
19505,Somalia,Nepal,-6.554619603209314,3.162990004620958,661,38.12405446293495,-6.639162269523031,6.6520952486733425
19506,Congo,Egypt,-3.802082563164803,4.478389282786198,171,38.187134502923975,-4.376604118347586,7.3967303352347065
19507,El Salvador,Bahamas,-0.6771091845426779,2.464534469579218,394,28.730964467005077,-0.49547059841976065,3.399946275860938
