GlobalEventID. (integer);Day. (integer);MonthYear. (integer);Year. (integer);FractionDate. (floating point;Actor1Code. (string);Actor1Name. (string);Actor1CountryCode. (string);Actor1KnownGroupCode. (string);Actor1EthnicCode. (string);Actor1Religion1Code. (string);Actor1Religion2Code. (string);Actor1Type1Code. (string);Actor1Type2Code. (string);Actor1Type3Code. (string);Actor2Code. (string);Actor2Name. (string);Actor2CountryCode. (string);Actor2KnownGroupCode. (string);Actor2EthnicCode. (string);Actor2Religion1Code. (string);Actor2Religion2Code. (string);Actor2Type1Code. (string);Actor2Type2Code. (string);Actor2Type3Code. (string);IsRootEvent. (integer);EventCode. (string);EventBaseCode. (string);EventRootCode. (string);QuadClass. (integer);GoldsteinScale. (floating point;NumMentions. (integer);NumSources. (integer);NumArticles. (integer);AvgTone. (numeric);Actor1Geo_Type. (integer);Actor1Geo_Fullname. (string);Actor1Geo_CountryCode. (string);Actor1Geo_ADM1Code. (string);Actor1Geo_ADM2Code. (string);Actor1Geo_Lat. (floating point;Actor1Geo_Long. (floating point;Actor1Geo_FeatureID. (string);Actor2Geo_Type. (integer);Actor2Geo_Fullname. (string);Actor2Geo_CountryCode. (string);Actor2Geo_ADM1Code. (string);Actor2Geo_ADM2Code. (string);Actor2Geo_Lat. (floating point;Actor2Geo_Long. (floating point;Actor2Geo_FeatureID. (string);ActionGeo_Type. (integer);ActionGeo_Fullname. (string);ActionGeo_CountryCode. (string);ActionGeo_ADM1Code. (string);ActionGeo_ADM2Code. (string);ActionGeo_Lat. (floating point;ActionGeo_Long. (floating point;ActionGeo_FeatureID. (string);DATEADDED. (integer);SOURCEURL. (string)
707239065;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;COP;PRISON;;;;;;COP;;;1;173;173;17;4;-5.0;2;1;2;-19.1919191919192;3;East Montpelier, Vermont, United States;US;USVT;VT023;44.2712;-72.4871;1457298;3;East Montpelier, Vermont, United States;US;USVT;;44.2712;-72.4871;1457298;3;East Montpelier, Vermont, United States;US;USVT;;44.2712;-72.4871;1457298;2,02E+13;http://wwlp.com/2017/11/15/jody-herring-sentenced-to-life-without-parole-for-killing-social-worker-three-relatives/
707239066;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;CRM;ASSAILANT;;;;;;CRM;;;1;173;173;17;4;-5.0;2;1;2;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707239067;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;CRM;ASSAILANT;;;;;;CRM;;;1;173;173;17;4;-5.0;2;1;2;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;New Orleans, Louisiana, United States;US;USLA;;29.9546;-90.0751;1629985;3;New Orleans, Louisiana, United States;US;USLA;;29.9546;-90.0751;1629985;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707239068;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;CRM;ASSAILANT;;;;;;CRM;;;1;181;181;18;4;-9.0;2;1;2;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707239069;20171115;201711;2017;2017.8630;USAJUD;NEBRASKA;USA;;;;;JUD;;;JUD;APPEALS COURT;;;;;;JUD;;;1;14;14;1;1;0.0;3;1;3;-3.9453717754173;3;Whitehouse, District of Columbia, United States;US;USDC;;38.8951;-77.0364;531871;3;Whitehouse, District of Columbia, United States;US;USDC;;38.8951;-77.0364;531871;3;Whitehouse, District of Columbia, United States;US;USDC;;38.8951;-77.0364;531871;2,02E+13;https://townhall.com/columnists/betsymccaughey/2017/11/15/aba-and-dems-smear-court-picks-n2409464
707239070;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;JUD;LAWYER;;;;;;JUD;;;1;81;81;8;2;5.0;4;1;4;-13.4615384615385;3;Cook County, Illinois, United States;US;USIL;IL031;41.8334;-87.8501;1784766;3;Cook County, Illinois, United States;US;USIL;;41.8334;-87.8501;1784766;3;Cook County, Illinois, United States;US;USIL;;41.8334;-87.8501;1784766;2,02E+13;https://www.seattletimes.com/nation-world/murder-charges-dropped-after-officers-say-they-wont-testify/
707239071;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;0;43;43;4;1;2.8;4;1;4;-2.47933884297521;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2,02E+13;http://regator.com/whatshot/Trenton+Garmon/
707239072;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;USA;UNITED STATES;USA;;;;;;;;1;90;90;9;2;-2.0;4;1;4;-1.71232876712329;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;3;White House, District of Columbia, United States;US;USDC;;38.8951;-77.0364;531871;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2,02E+13;https://www.cbsnews.com/live-news/roy-moore-press-conference-live-updates/
707239073;20171115;201711;2017;2017.8630;USAJUD;UNITED STATES;USA;;;;;JUD;;;USAHLH;UNITED STATES;USA;;;;;HLH;;;1;181;181;18;4;-9.0;2;1;2;-11.0687022900763;3;Baton Rouge, Louisiana, United States;US;USLA;LA033;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;3;Baton Rouge, Louisiana, United States;US;USLA;;30.4507;-91.1545;1629914;2,02E+13;http://ijr.com/the-declaration/2017/11/1017747-louisiana-man-wrongly-convicted-kidnapping-rape-freed-spending-46-years-prison/
707239074;20171115;201711;2017;2017.8630;USALEG;UNITED STATES;USA;;;;;LEG;;;;;;;;;;;;;0;10;10;1;1;0.0;2;1;2;-2.72277227722772;1;United States;US;US;;39.828175;-98.5795;US;0;;;;;;;;1;United States;US;US;;39.828175;-98.5795;US;2,02E+13;http://www.reuters.com/article/us-usa-diplomacy-senate/more-worries-in-congress-over-cuts-at-u-s-state-department-idUSKBN1DF349
707239075;20171115;201711;2017;2017.8630;USALEG;ALABAMA;USA;;;;;LEG;;;;;;;;;;;;;1;40;40;4;1;1.0;6;1;6;-1.71232876712329;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;0;;;;;;;;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2,02E+13;https://www.cbsnews.com/live-news/roy-moore-press-conference-live-updates/
707239076;20171115;201711;2017;2017.8630;USALEG;UNITED STATES;USA;;;;;LEG;;;;;;;;;;;;;0;110;110;11;3;-2.0;2;1;2;-2.72277227722772;1;United States;US;US;;39.828175;-98.5795;US;0;;;;;;;;1;United States;US;US;;39.828175;-98.5795;US;2,02E+13;http://www.reuters.com/article/us-usa-diplomacy-senate/more-worries-in-congress-over-cuts-at-u-s-state-department-idUSKBN1DF349
707239077;20171115;201711;2017;2017.8630;USALEG;ALABAMA;USA;;;;;LEG;;;JUD;ATTORNEY;;;;;;JUD;;;1;20;20;2;1;3.0;6;1;6;-2.5;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2;Alabama, United States;US;USAL;;32.799;-86.8073;AL;2,02E+13;http://regator.com/p/277159994/roy_moores_lawyer_says_msnbc_hosts_background_would/
707239078;20171115;201711;2017;2017.8630;USALEG;ALABAMA;USA;;;;;LEG;;;JUD;ATTORNEY;;;;;;JUD;;;1;20;20;2;1;3.0;6;1;6;-1.1764705882353;1;Russia;RS;RS;;60;100;RS;1;Russia;RS;RS;;60;100;RS;1;Russia;RS;RS;;60;100;RS;2,02E+13;http://regator.com/whatshot/Ali+Velshi/
707239079;20171115;201711;2017;2017.8630;USALEG;UNITED STATES;USA;;;;;LEG;;;PTY;POLITICIAN;;;;;;;;;0;43;43;4;1;2.8;1;1;1;-1.83299389002036;2;West Virginia, United States;US;USWV;;38.468;-80.9696;WV;2;West Virginia, United States;US;USWV;;38.468;-80.9696;WV;2;West Virginia, United States;US;USWV;;38.468;-80.9696;WV;2,02E+13;http://wvmetronews.com/2017/11/15/peia-hears-concerns-from-beckley-area-state-workers-on-benefit-plan/
707239080;20171115;201711;2017;2017.8630;USALEG;UNITED STATES;USA;;;;;LEG;;;USA;FLORIDA;USA;;;;;;;;1;20;20;2;1;3.0;2;1;2;4.51612903225806;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2,02E+13;http://trn.trains.com/news/news-wire/2017/11/15-brightline-bill
707239081;20171115;201711;2017;2017.8630;USAMED;ROCHESTER;USA;;;;;MED;;;;;;;;;;;;;1;57;57;5;1;8.0;10;1;10;-7.48299319727891;2;Minnesota, United States;US;USMN;;45.7326;-93.9196;MN;0;;;;;;;;2;Minnesota, United States;US;USMN;;45.7326;-93.9196;MN;2,02E+13;http://chippewa.com/news/local/two-chippewa-falls-women-injured-in-minnesota-crash/article_4ff29ee7-3651-50a4-b91a-3ff629b55f44.html
707239082;20171115;201711;2017;2017.8630;USAMED;THE ASSOCIATED PRESS;USA;;;;;MED;;;;;;;;;;;;;0;70;70;7;2;7.0;4;1;4;0;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;0;;;;;;;;2;Florida, United States;US;USFL;;27.8333;-81.717;FL;2,02E+13;https://wdef.com/2017/11/15/trump-pauses-during-remarks-to-sip-water/
707239083;20171115;201711;2017;2017.8630;USAMED;THE ASSOCIATED PRESS;USA;;;;;MED;;;;;;;;;;;;;0;70;70;7;2;7.0;6;1;6;0;2;South Carolina, United States;US;USSC;;33.8191;-80.9066;SC;0;;;;;;;;2;South Carolina, United States;US;USSC;;33.8191;-80.9066;SC;2,02E+13;https://wdef.com/2017/11/15/trump-pauses-during-remarks-to-sip-water/
707239084;20171115;201711;2017;2017.8630;USAMED;REUTERS;USA;;;;;MED;;;BUS;MANUFACTURER;;;;;;BUS;;;1;35;35;3;1;7.0;5;1;5;0;4;Bengaluru, Karnataka, India;IN;IN19;70159;12.9833;77.5833;-2090174;4;Bengaluru, Karnataka, India;IN;IN19;70159;12.9833;77.5833;-2090174;4;Bengaluru, Karnataka, India;IN;IN19;70159;12.9833;77.5833;-2090174;2,02E+13;http://www.4-traders.com/BLACKBERRY-LTD-1411475/news/BlackBerry-signs-patent-licensing-deal-with-Teletry-25514679/
707239085;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;GOV;PRESIDENT;;;;;;GOV;;;1;193;193;19;4;-10.0;1;1;1;0.61855670103092;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2,02E+13;https://www.msn.com/en-us/news/politics/pence-promises-to-bring-texas-e2-80-98all-the-way-back-e2-80-99-from-harvey/ar-BBF0JNT
707239086;20171115;201711;2017;2017.8630;USAMED;THE ASSOCIATED PRESS;USA;;;;;MED;;;LEG;SENATE;;;;;;LEG;;;1;20;20;2;1;3.0;6;1;6;-2.94117647058824;2;Alaska, United States;US;USAK;;61.385;-152.268;AK;2;Alaska, United States;US;USAK;;61.385;-152.268;AK;2;Alaska, United States;US;USAK;;61.385;-152.268;AK;2,02E+13;http://www.nydailynews.com/newswires/news/business/latest-goodall-asks-senate-reject-arctic-drilling-article-1.3635001
707239087;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;USA;UNITED STATES;USA;;;;;;;;1;42;42;4;1;1.9;1;1;1;0.61855670103092;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2,02E+13;https://www.msn.com/en-us/news/politics/pence-promises-to-bring-texas-e2-80-98all-the-way-back-e2-80-99-from-harvey/ar-BBF0JNT
707239088;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;USA;HAWAII;USA;;;;;;;;1;81;81;8;2;5.0;1;1;1;-4.03587443946188;2;Hawaii, United States;US;USHI;;21.1098;-157.531;HI;3;Honolulu, Hawaii, United States;US;USHI;HI003;21.3069;-157.858;366212;3;Honolulu, Hawaii, United States;US;USHI;HI003;21.3069;-157.858;366212;2,02E+13;https://www.stripes.com/news/us/dangerous-hawaii-psychiatric-patient-arrested-in-california-1.497922
707239089;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;USA;HAWAII;USA;;;;;;;;1;81;81;8;2;5.0;1;1;1;-4.03587443946188;2;Washington, United States;US;USWA;;47.3917;-121.571;WA;3;Honolulu, Hawaii, United States;US;USHI;HI003;21.3069;-157.858;366212;3;Honolulu, Hawaii, United States;US;USHI;HI003;21.3069;-157.858;366212;2,02E+13;https://www.stripes.com/news/us/dangerous-hawaii-psychiatric-patient-arrested-in-california-1.497922
707239090;20171115;201711;2017;2017.8630;USAMED;THE ASSOCIATED PRESS;USA;;;;;MED;;;USA;WASHINGTON;USA;;;;;;;;1;120;120;12;3;-4.0;6;1;6;-2.94117647058824;2;Alaska, United States;US;USAK;;61.385;-152.268;AK;2;Alaska, United States;US;USAK;;61.385;-152.268;AK;2;Alaska, United States;US;USAK;;61.385;-152.268;AK;2,02E+13;http://www.nydailynews.com/newswires/news/business/latest-goodall-asks-senate-reject-arctic-drilling-article-1.3635001
707239091;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;USA;UNITED STATES;USA;;;;;;;;1;193;193;19;4;-10.0;1;1;1;0.61855670103092;3;Sutherland Springs, Texas, United States;US;USTX;TX493;29.2733;-98.0567;1369438;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;2,02E+13;https://www.msn.com/en-us/news/politics/pence-promises-to-bring-texas-e2-80-98all-the-way-back-e2-80-99-from-harvey/ar-BBF0JNT
707239092;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;USA;UNITED STATES;USA;;;;;;;;1;193;193;19;4;-10.0;2;1;2;0.61855670103092;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;3;Floresville, Texas, United States;US;USTX;TX493;29.1336;-98.1561;1357499;3;Floresville, Texas, United States;US;USTX;TX493;29.1336;-98.1561;1357499;2,02E+13;https://www.msn.com/en-us/news/politics/pence-promises-to-bring-texas-e2-80-98all-the-way-back-e2-80-99-from-harvey/ar-BBF0JNT
707239093;20171115;201711;2017;2017.8630;USAMED;ASSOCIATED PRESS;USA;;;;;MED;;;USA;UNITED STATES;USA;;;;;;;;1;193;193;19;4;-10.0;1;1;1;0.61855670103092;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;3;Floresville, Texas, United States;US;USTX;TX493;29.1336;-98.1561;1357499;3;Sutherland Springs, Texas, United States;US;USTX;;29.2733;-98.0567;1369438;2,02E+13;https://www.msn.com/en-us/news/politics/pence-promises-to-bring-texas-e2-80-98all-the-way-back-e2-80-99-from-harvey/ar-BBF0JNT
